OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU,TotalVaccinated,DailyVaccinated
7027,QUEBEC,QC,1009,2021/03/27 12:00:00+00,307394,289132,748,10645,8,7651110,35960,7617,253,481,0,108,-7,1176670,54712
7042,QUEBEC,QC,917,2021/03/28 12:00:00+00,308311,289827,695,10647,2,7684781,33671,7837,220,480,-1,114,6,1222884,46214
7057,QUEBEC,QC,891,2021/03/29 12:00:00+00,309202,290564,737,10651,4,7711774,26993,7987,150,477,-3,120,6,1261855,38971
7072,QUEBEC,QC,864,2021/03/30 12:00:00+00,310066,291290,726,10658,7,7736578,24804,8118,131,487,10,126,6,1305840,43985
7087,QUEBEC,QC,1025,2021/03/31 12:00:00+00,311091,291906,616,10667,9,7767657,31079,8518,400,485,-2,120,-6,1349326,43486
7102,QUEBEC,QC,1271,2021/04/01 12:00:00+00,312362,292648,742,10676,9,7807838,40181,9038,520,487,2,119,-1,1391649,42323
7117,QUEBEC,QC,1314,2021/04/02 12:00:00+00,313676,293567,919,10681,5,7850124,42286,9428,390,503,16,121,2,1440680,49031
7132,QUEBEC,QC,1282,2021/04/03 12:00:00+00,314958,294560,993,10684,3,7890464,40340,9714,286,501,-2,124,3,1488347,47667
7147,QUEBEC,QC,1154,2021/04/04 12:00:00+00,316112,295453,893,10693,9,7929205,38741,9966,252,502,1,128,4,1529541,41194
7162,QUEBEC,QC,1252,2021/04/05 12:00:00+00,317364,296396,943,10697,4,7960033,30828,10271,305,503,1,123,-5,1552215,22674
7177,QUEBEC,QC,1168,2021/04/06 12:00:00+00,318532,297384,988,10701,4,7987503,27470,10447,176,514,11,121,-2,1592197,39982
7192,QUEBEC,QC,1270,2021/04/07 12:00:00+00,319802,298298,914,10709,8,8018036,30533,10795,348,543,29,123,2,1636310,44113
7207,QUEBEC,QC,1609,2021/04/08 12:00:00+00,321411,299241,943,10718,9,8056412,38376,11452,657,566,23,132,9,1685046,48736
7222,QUEBEC,QC,1683,2021/04/09 12:00:00+00,323094,300471,1230,10726,8,8101046,44634,11897,445,569,3,134,2,1754749,69703
7237,QUEBEC,QC,1754,2021/04/10 12:00:00+00,324848,301740,1269,10737,11,8150372,49326,12371,474,583,14,138,4,1829011,74262
7252,QUEBEC,QC,1535,2021/04/11 12:00:00+00,326383,303039,1299,10742,5,8190208,39836,12371,0,608,25,139,1,1890476,61465
7267,QUEBEC,QC,1599,2021/04/12 12:00:00+00,327982,304267,1228,10744,2,8217340,27132,12971,600,630,22,142,3,1944877,54401
7282,QUEBEC,QC,1490,2021/04/13 12:00:00+00,329472,305463,1196,10756,12,8245386,28046,13253,282,643,13,150,8,2005106,60229
7297,QUEBEC,QC,1559,2021/04/14 12:00:00+00,331031,306608,1145,10763,7,8289569,44183,13660,407,660,17,152,2,2075808,70702
7312,QUEBEC,QC,1513,2021/04/15 12:00:00+00,332544,307748,1140,10778,15,8332445,42876,14018,358,661,1,159,7,2145925,70117
7327,QUEBEC,QC,1527,2021/04/16 12:00:00+00,334071,309345,1597,10785,7,8375960,43515,13941,-77,664,3,167,8,2223775,77850
7342,QUEBEC,QC,1537,2021/04/17 12:00:00+00,335608,311047,1702,10793,8,8414975,39015,13768,-173,692,28,175,8,2297411,73636
7357,QUEBEC,QC,1344,2021/04/18 12:00:00+00,336952,312701,1654,10802,9,8414975,0,13449,-319,683,-9,175,0,2836485,539074
7372,QUEBEC,QC,1092,2021/04/19 12:00:00+00,338044,314376,1675,10816,14,8448728,33753,12852,-597,686,3,183,8,2399934,-436551
7387,QUEBEC,QC,1136,2021/04/20 12:00:00+00,339180,315984,1608,10833,17,8476076,27348,12363,-489,694,8,177,-6,2448409,48475
7402,QUEBEC,QC,1217,2021/04/21 12:00:00+00,340397,317338,1354,10838,5,8508979,32903,12221,-142,716,22,178,1,2503910,55501
